"","GEOID_1","INT.x","DU","Total_HU","Total","pctle5","pct5_11","pct12_17","pct50_64","pct65over","pctAfAm","pctHis","pctOther","pctFPL100","pctFPL125","pctFPL150","pct_u1950","pct_o1950","pct_u10","pct_10t19","pct_20t49","pct_o50","pct_asthma_q1","pct_asthma_q2","pct_asthma_q3","pct_asthma_q4","pct_asthma_q5","pct_asthma_q6","pct_asthma_q7","pct_asthma_q8","pct_asthma_q11","pct_asthma_q9","pct_asthma_q10","INT","distance","weights","subclass"
"3635",360610182002,0,0,396,850,5.05882352941176,1.64705882352941,9.41176470588235,24.2352941176471,3.52941176470588,44.5882352941176,55.0588235294118,0,41.4117647,23.0588235,6.5882353,8.58585858585858,91.4141414141414,3.28282828282828,14.8989898989899,18.1818181818182,63.6363636363636,25.4237288135593,46.6101694915254,21.1864406779661,8.47457627118644,29.6610169491525,12.7118644067797,29.6610169491525,12.7118644067797,25.4237288135593,25.4237288135593,25.4237288135593,0,0.937869741808965,2.06086956521739,"73"
"3637",360610182005,1,719,720,2143,5.36630891273915,8.39944003733084,20.8586094260383,10.6392907139524,11.3859076061596,39.3373775081661,48.0167988800747,12.6458236117592,60.4293047,6.4862343,0,68.4722222222222,31.5277777777778,1.38888888888889,7.77777777777778,23.1944444444444,67.6388888888889,16.9491525423729,16.9491525423729,19.0677966101695,16.9491525423729,23.3050847457627,16.9491525423729,25.4237288135593,8.47457627118644,8.47457627118644,14.8305084745763,6.35593220338983,1,0.240180000692744,1,"77"
"3646",360610184002,0,0,520,1079,0,8.34105653382762,17.516218721038,3.70713623725672,12.9749768303985,33.6422613531047,51.9925857275255,3.05838739573679,55.1436515,16.7747915,4.0778499,37.1153846153846,62.8846153846154,5.38461538461539,14.4230769230769,46.1538461538462,27.5,33.3333333333333,22.2222222222222,5.55555555555556,11.1111111111111,11.1111111111111,27.7777777777778,11.1111111111111,0,27.7777777777778,22.2222222222222,11.1111111111111,0,0.290437818223673,1.0304347826087,"68"
"3648",360610184004,1,791,869,2410,9.37759336099585,3.56846473029046,13.5684647302905,15.103734439834,15.3941908713693,38.6307053941909,54.1078838174274,6.97095435684647,32.8215768,0,32.2821577,9.09090909090909,90.9090909090909,0,4.9482163406214,4.02761795166859,91.02416570771,16.3265306122449,17.687074829932,12.2448979591837,4.08163265306122,19.0476190476191,13.6054421768707,13.6054421768707,13.6054421768707,9.52380952380953,10.8843537414966,16.3265306122449,1,0.748220349288377,1,"78"
"3652",360610186001,1,693,772,2493,13.7585238668271,6.09707180104292,3.52988367428801,21.2996389891697,11.1111111111111,35.3790613718412,56.4380264741276,8.18291215403129,46.8511833,3.4095467,8.7444846,6.86528497409326,93.1347150259067,0,9.32642487046632,0,90.6735751295337,19.8019801980198,9.9009900990099,8.66336633663366,11.1386138613861,11.1386138613861,7.42574257425743,11.1386138613861,4.95049504950495,12.3762376237624,16.0891089108911,14.8514851485149,1,0.658507884727382,1,"79"
"3653",360610186002,0,0,765,3059,9.57829355998692,6.17848970251716,10.8205295848316,20.4968944099379,3.98823144818568,61.1310885910428,21.8372016999019,7.94377247466492,44.4247788,2.9734513,1.1327434,43.6601307189542,56.3398692810458,3.79084967320261,7.58169934640523,20.6535947712418,67.9738562091503,1.33511348464619,0,1.33511348464619,1.33511348464619,1.33511348464619,1.33511348464619,1.33511348464619,2.67022696929239,0,5.34045393858478,0,0,0.0853989886654137,0.515217391304348,"90"
"3659",360610188001,0,0,487,969,3.30237358101135,4.74716202270382,7.84313725490196,17.0278637770898,24.9742002063983,10.4231166150671,45.2012383900929,18.3694530443756,35.1909185,6.3983488,0,17.2484599589322,82.7515400410678,3.69609856262834,43.9425051334702,41.0677618069815,11.2936344969199,4.91400491400491,0,0,7.37100737100737,9.82800982800983,7.37100737100737,2.45700245700246,0,7.37100737100737,7.37100737100737,4.91400491400491,0,0.11757323686962,0.515217391304348,"102"
"3665",360610189005,0,0,562,1622,0,3.51418002466091,7.33662145499383,20.0369913686806,35.8816276202219,28.5450061652281,34.5252774352651,21.7016029593095,20.411985,17.6029963,0,53.202846975089,46.797153024911,14.5907473309609,50.1779359430605,12.2775800711744,22.9537366548043,0,1.10253583241455,0,0,0,0,1.10253583241455,0,1.10253583241455,1.10253583241455,0,0,0.0344929208909902,0.515217391304348,"52"
"3666",360610189006,1,1160,1087,2699,7.78065950351982,4.00148203038162,11.04112634309,16.1541311596888,18.6735828084476,31.5301963690256,55.4649870322342,22.3786587625046,35.7169322,6.6691367,7.1507966,16.3753449862006,83.6246550137994,5.97976080956762,4.32382704691812,2.02391904323827,87.672493100276,15.9574468085106,17.0212765957447,17.0212765957447,11.7021276595745,20.2127659574468,17.0212765957447,7.4468085106383,4.25531914893617,11.7021276595745,19.1489361702128,11.7021276595745,1,0.287593464276019,1,"80"
"3672",360610192001,0,0,148,473,0,9.09090909090909,9.72515856236786,23.0443974630021,1.26849894291755,28.1183932346723,57.2938689217759,18.1818181818182,15.0105708,31.5010571,28.7526427,14.1891891891892,85.8108108108108,16.8918918918919,52.7027027027027,14.1891891891892,16.2162162162162,52.1739130434783,43.4782608695652,17.3913043478261,17.3913043478261,78.2608695652174,8.69565217391304,17.3913043478261,0,8.69565217391304,17.3913043478261,17.3913043478261,0,0.844541089223747,2.06086956521739,"114"
"3679",360610193006,0,0,637,1093,0,0,0,21.8664226898445,42.7264409881061,12.0768526989936,57.0905763952425,14.1811527904849,57.7310156,0,0,67.032967032967,32.967032967033,8.94819466248038,40.8163265306122,13.0298273155416,37.2056514913658,7.08215297450425,5.6657223796034,1.41643059490085,1.41643059490085,2.8328611898017,2.8328611898017,2.8328611898017,2.8328611898017,1.41643059490085,7.08215297450425,4.24929178470255,0,0.161029958992144,0.515217391304348,"91"
"3682",360610194003,0,0,495,1343,8.71183916604616,11.4668652271035,7.96723752792256,10.945644080417,4.24422933730454,26.7311988086374,61.0573343261355,5.88235294117647,54.6537602,3.7230082,0.5212211,9.29292929292929,90.7070707070707,8.48484848484849,31.9191919191919,16.969696969697,42.6262626262626,19.6078431372549,19.6078431372549,4.90196078431373,4.90196078431373,0,14.7058823529412,19.6078431372549,0,0,14.7058823529412,4.90196078431373,0,0.192532212499038,0.515217391304348,"18"
"3683",360610194004,0,0,812,1920,14.1666666666667,7.1875,8.64583333333333,16.0416666666667,8.07291666666667,27.96875,63.90625,1.40625,58.3772392,6.743941,4.9525817,27.2167487684729,72.7832512315271,3.94088669950739,10.2216748768473,11.3300492610837,74.5073891625616,32.3974082073434,28.0777537796976,30.2375809935205,23.7580993520518,41.036717062635,25.9179265658747,21.5982721382289,10.7991360691145,19.438444924406,15.1187904967603,38.8768898488121,0,0.753375584440873,2.06086956521739,"1"
"3716",360610209012,1,813,843,2079,1.2987012987013,4.85810485810486,6.78210678210678,21.5007215007215,18.037518037518,26.5031265031265,66.6666666666667,7.11880711880712,34.5839346,5.3872054,14.959115,17.9122182680902,82.0877817319098,1.30486358244365,2.13523131672598,9.37129300118624,87.1886120996441,25.5474452554745,18.2481751824817,14.5985401459854,10.9489051094891,14.5985401459854,7.2992700729927,13.38199513382,3.64963503649635,14.5985401459854,13.38199513382,13.38199513382,1,0.571848287555171,1,"81"
"3717",360610210001,0,0,691,1254,4.54545454545455,0.318979266347687,13.237639553429,20.0956937799043,16.5869218500797,86.0446570972887,7.25677830940989,0,4.8644338,10.8452951,0,8.39363241678726,91.6063675832127,2.46020260492041,2.46020260492041,9.11722141823444,85.9623733719248,10.8695652173913,0,0,2.17391304347826,4.34782608695652,2.17391304347826,4.34782608695652,4.34782608695652,4.34782608695652,2.17391304347826,4.34782608695652,0,0.117716404857197,0.515217391304348,"102"
"3719",360610210003,1,557,653,1787,8.44991606043649,10.1846670397314,24.3984331281477,12.9266927811975,3.46950195858981,59.429210968103,38.276440962507,2.35030777839955,64.1298265,14.7733632,1.7907107,39.3568147013783,60.6431852986218,0,3.98162327718224,28.9433384379786,67.0750382848392,37.542662116041,30.7167235494881,17.0648464163823,20.4778156996587,44.3686006825939,34.1296928327645,30.7167235494881,10.2389078498294,17.0648464163823,47.7815699658703,27.3037542662116,1,0.907978121070128,1,"82"
"3724",360610211004,1,677,438,1118,5.27728085867621,1.96779964221825,12.6118067978533,18.6940966010733,28.3542039355993,53.309481216458,46.690518783542,0,39.8926655,0,5.2772809,4.10958904109589,95.8904109589041,0,4.79452054794521,6.39269406392694,88.8127853881279,13.3079847908745,13.3079847908745,7.60456273764259,5.70342205323194,13.3079847908745,11.4068441064639,5.70342205323194,3.80228136882129,3.80228136882129,13.3079847908745,7.60456273764259,1,0.717792527032562,1,"83"
"3728",360610212001,0,0,934,1903,9.03836048344719,7.98738833420914,6.51602732527588,13.9253809774041,21.1770888071466,46.6631634261692,43.6153441933789,5.72779821334735,16.6085947,19.3379791,1.7421603,18.5224839400428,81.4775160599572,1.9271948608137,11.5631691648822,7.6017130620985,78.9079229122056,11.9760479041916,10.4790419161677,7.48502994011976,7.48502994011976,19.4610778443114,7.48502994011976,17.9640718562874,11.9760479041916,19.4610778443114,17.9640718562874,8.98203592814371,0,0.196444684262529,0.515217391304348,"110"
"3731",360610213031,0,0,486,1014,0,1.38067061143984,2.66272189349112,20.8086785009862,15.3846153846154,55.818540433925,30.0788954635108,1.18343195266272,27.2189349,26.8244576,6.2130178,63.5802469135803,36.4197530864198,9.87654320987654,7.40740740740741,38.6831275720165,44.0329218106996,10.8991825613079,8.17438692098093,8.17438692098093,5.44959128065395,8.17438692098093,0,0,2.72479564032698,5.44959128065395,5.44959128065395,2.72479564032698,0,0.106726965547756,0.515217391304348,"70"
"3733",360610213033,0,0,793,2060,5.63106796116505,0.776699029126214,10.5339805825243,23.7378640776699,8.88349514563107,38.2038834951456,36.0194174757282,15.2427184466019,22.6699029,5.7281553,22.961165,91.2988650693569,8.70113493064313,0,2.90037831021438,52.7112232030265,44.3883984867591,4.46428571428571,2.97619047619048,0,4.46428571428571,4.46428571428571,2.97619047619048,1.48809523809524,1.48809523809524,0,2.97619047619048,4.46428571428571,0,0.0275369189387552,0.515217391304348,"100"
"3735",360610214001,0,0,1023,1701,4.1740152851264,5.99647266313933,1.99882422104644,23.3392122281011,17.636684303351,82.4221046443269,5.23221634332745,7.05467372134039,24.3974133,2.3515579,2.4691358,9.77517106549365,90.2248289345063,1.17302052785924,4.69208211143695,1.46627565982405,92.6686217008798,4.30416068866571,4.30416068866571,2.86944045911047,4.30416068866571,2.86944045911047,1.43472022955524,7.17360114777618,0,0,5.73888091822095,1.43472022955524,0,0.172588967102629,0.515217391304348,"99"
"3736",360610214002,0,0,1025,1631,3.74003678724709,4.10790925812385,1.04230533415083,19.1293684855917,18.5775597792765,75.107296137339,13.182096873084,8.2158185162477,17.0447578,5.3954629,5.5180871,17.9512195121951,82.0487804878049,4.29268292682927,2.4390243902439,1.95121951219512,91.3170731707317,8.13008130081301,0,4.8780487804878,6.50406504065041,4.8780487804878,8.13008130081301,8.13008130081301,1.6260162601626,1.6260162601626,6.50406504065041,4.8780487804878,0,0.0668345566845587,0.515217391304348,"4"
"3738",360610215002,0,0,1145,3048,8.36614173228346,7.51312335958005,15.0262467191601,10.8595800524934,11.9750656167979,66.2073490813648,23.3595800524934,0.5249343832021,37.3457819,4.4014672,20.24008,20.6113537117904,79.3886462882096,4.0174672489083,11.703056768559,19.5633187772926,64.7161572052402,12.9310344827586,18.6781609195402,15.8045977011494,8.62068965517241,11.4942528735632,20.1149425287356,8.62068965517241,2.8735632183908,11.4942528735632,22.9885057471264,5.74712643678161,0,0.455710427981285,2.06086956521739,"67"
"3745",360610218002,0,0,873,1829,4.37397484964461,4.42864953526517,5.79551667577911,24.3302351011482,13.7780207763805,75.6697648988518,16.6211044286495,0.984144341170038,33.2422089,0,1.8042646,61.0538373424971,38.9461626575029,7.56013745704467,9.96563573883162,39.9770904925544,42.4971363115693,2.86944045911047,7.17360114777618,2.86944045911047,4.30416068866571,8.60832137733142,7.17360114777618,10.0430416068867,2.86944045911047,7.17360114777618,1.43472022955524,8.60832137733142,0,0.0452743381752285,0.515217391304348,"51"
"3747",360610219001,0,0,380,1260,3.17460317460317,7.53968253968254,17.8571428571429,9.52380952380952,18.5714285714286,12.7777777777778,55.8730158730159,18.4920634920635,44.9548811,7.1369975,1.0664479,39.7368421052632,60.2631578947368,7.10526315789474,22.8947368421053,70,0,36.7231638418079,11.2994350282486,25.4237288135593,5.64971751412429,14.1242937853107,8.47457627118644,14.1242937853107,8.47457627118644,8.47457627118644,22.5988700564972,14.1242937853107,0,0.186195450239649,0.515217391304348,"92"
"3748",360610219003,1,1060,1113,3226,6.10663360198388,10.0433973961562,11.9032858028518,13.8251704897706,10.0433973961562,44.2033477991321,50.7749535027898,8.98946063236206,52.2008679,6.0756355,10.6013639,61.1859838274933,38.8140161725067,0,0,6.91823899371069,93.0817610062893,20.7792207792208,20.7792207792208,18.1818181818182,7.79220779220779,23.3766233766234,16.8831168831169,12.987012987013,7.79220779220779,12.987012987013,22.0779220779221,12.987012987013,1,0.387212810617371,1,"84"
"3749",360610219004,1,212,181,371,5.12129380053908,0,16.1725067385445,3.77358490566038,20.4851752021563,78.9757412398922,21.0242587601078,0,42.8571429,3.5040431,0,15.4696132596685,84.5303867403315,0,0,14.9171270718232,85.0828729281768,111.111111111111,100,33.3333333333333,22.2222222222222,44.4444444444444,11.1111111111111,11.1111111111111,33.3333333333333,22.2222222222222,22.2222222222222,66.6666666666667,1,0.962719376162329,1,"85"
"3761",360610223021,0,0,1548,3426,4.81611208406305,3.26911850554583,8.31873905429072,17.3088149445417,14.7694103911267,21.5119673088149,56.3047285464098,12.5510799766492,36.0478692,7.5014594,12.1716287,15.2454780361757,84.7545219638243,0.710594315245478,3.61757105943152,10.594315245478,84.1085271317829,0,0.909918107370337,1.81983621474067,0.909918107370337,1.81983621474067,1.81983621474067,0.909918107370337,0.909918107370337,0,1.81983621474067,0,0,0.198623045447089,0.515217391304348,"18"
"3765",360610224004,1,878,771,2189,7.49200548195523,8.58839652809502,8.67976244860667,20.7857469164002,8.31429876656007,57.7432617633623,38.5107354956601,3.19780721790772,42.3024212,6.5783463,2.7409776,13.7483787289235,86.2516212710765,5.70687418936446,2.20492866407263,0,92.0881971465629,18.8383045525903,18.8383045525903,20.4081632653061,9.41915227629513,28.2574568288854,17.2684458398744,10.989010989011,6.27943485086342,17.2684458398744,9.41915227629513,12.5588697017268,1,0.465120028612556,1,"86"
"3773",360610226003,0,0,950,1925,6.54545454545455,4.83116883116883,11.5324675324675,22.5454545454545,10.5454545454545,67.4285714285714,17.5584415584416,5.4025974025974,28.5714286,0,3.6883117,49.0526315789474,50.9473684210526,48.7368421052632,13.2631578947368,12.6315789473684,25.3684210526316,1.56985871271586,9.41915227629513,6.27943485086342,4.70957613814757,9.41915227629513,4.70957613814757,10.989010989011,9.41915227629513,6.27943485086342,4.70957613814757,6.27943485086342,0,0.000690419334514998,0.515217391304348,"106"
"3778",360610228002,0,0,465,1164,5.58419243986254,0,2.4914089347079,18.3848797250859,19.5017182130584,53.0927835051546,30.1546391752577,29.1237113402062,47.766323,11.5979381,19.1580756,29.4623655913978,70.5376344086021,16.3440860215054,20.8602150537634,14.4086021505376,48.3870967741936,13.6054421768707,11.3378684807256,2.26757369614512,4.53514739229025,15.8730158730159,4.53514739229025,11.3378684807256,6.80272108843537,15.8730158730159,9.0702947845805,11.3378684807256,0,0.482989406455782,2.06086956521739,"55"
"3791",360610232003,1,725,822,1939,3.45538937596699,2.01134605466735,10.366168127901,17.1738009283136,7.5296544610624,62.7127385250129,32.129963898917,5.15729757607014,23.465704,8.9736978,18.9272821,20.9245742092457,79.0754257907543,1.94647201946472,0,16.301703163017,81.7518248175183,25.0521920668058,48.0167014613779,18.7891440501044,10.4384133611691,45.9290187891441,22.964509394572,22.964509394572,20.8768267223382,20.8768267223382,10.4384133611691,29.2275574112735,1,0.553380397937308,1,"87"
"3796",360610234001,0,0,1187,2801,6.89039628704034,10.2463405926455,12.4598357729382,12.1742234916101,5.35523027490182,65.2624062834702,22.1706533380935,2.42770439128883,22.3848625,10.4248483,9.1752945,71.1878685762426,28.8121314237574,5.4759898904802,59.1406908171862,17.6074136478517,17.7759056444819,22.4032586558045,20.3665987780041,22.4032586558045,14.2566191446029,28.5132382892057,12.2199592668024,18.3299389002037,8.14663951120163,22.4032586558045,6.10997963340122,14.2566191446029,0,0.107455838675058,0.515217391304348,"61"
"3801",360610236003,1,197,283,456,33.1140350877193,4.3859649122807,19.0789473684211,7.89473684210526,0,17.5438596491228,78.9473684210526,0,0,3.9473684,0,92.5795053003534,7.42049469964664,38.1625441696113,42.4028268551237,19.434628975265,0,55.5555555555556,0,83.3333333333333,0,111.111111111111,0,27.7777777777778,0,138.888888888889,138.888888888889,111.111111111111,1,0.0366146954806337,1,"88"
"3802",360610236004,0,0,1344,2692,2.5260029717682,1.3001485884101,2.00594353640416,26.7459138187221,30.1263001485884,88.7815750371471,6.87221396731055,7.72659732540862,15.6017831,3.9004458,12.7786033,13.9880952380952,86.0119047619048,3.34821428571429,5.20833333333333,5.13392857142857,86.3095238095238,3.91900718484651,4.57217504898759,3.26583932070542,1.30633572828217,6.53167864141084,0.653167864141084,6.53167864141084,1.30633572828217,5.87851077726976,3.26583932070542,2.61267145656434,0,0.396296553197571,1.0304347826087,"101"
"3808",360610238022,0,0,344,526,5.893536121673,0.950570342205323,4.94296577946768,22.8136882129278,7.22433460076046,0,1.71102661596958,38.0228136882129,8.365019,0,1.3307985,1.74418604651163,98.2558139534884,0,4.65116279069767,1.74418604651163,93.6046511627907,18.9873417721519,18.9873417721519,18.9873417721519,6.32911392405063,12.6582278481013,0,6.32911392405063,6.32911392405063,0,6.32911392405063,25.3164556962025,0,0.00417302930299571,0.515217391304348,"31"
"3813",360610242002,0,0,556,1202,4.0765391014975,3.41098169717138,11.7304492512479,27.4542429284526,16.6389351081531,59.234608985025,34.2762063227953,6.4891846921797,38.5191348,6.7387687,0,17.4460431654676,82.5539568345324,1.61870503597122,1.43884892086331,4.31654676258993,92.6258992805755,20.7547169811321,9.43396226415094,20.7547169811321,11.3207547169811,15.0943396226415,16.9811320754717,5.66037735849057,11.3207547169811,16.9811320754717,22.6415094339623,22.6415094339623,0,0.71685004801287,2.06086956521739,"69"
"3831",360610251001,0,0,323,1289,6.5166795965865,4.26687354538402,4.73235065942591,15.5934833204034,10.9387121799845,19.7051978277735,59.7362296353763,2.94802172226532,46.6722831,10.2780118,12.4684078,73.9938080495356,26.0061919504644,1.54798761609907,11.7647058823529,45.8204334365325,39.6284829721362,5.84795321637427,2.92397660818713,0,0,0,2.92397660818713,11.6959064327485,8.7719298245614,2.92397660818713,2.92397660818713,11.6959064327485,0,0.0831613385951322,0.515217391304348,"21"
"3833",360610253001,0,0,683,3340,8.80239520958084,6.8562874251497,9.94011976047904,15.1796407185629,10.6586826347305,3.8622754491018,92.9041916167665,1.79640718562874,17.6347305,11.1377246,50.9580838,67.9355783308931,32.0644216691069,0,19.9121522693997,80.0878477306003,0,3.47624565469293,3.47624565469293,5.79374275782155,3.47624565469293,5.79374275782155,1.15874855156431,3.47624565469293,1.15874855156431,2.31749710312862,1.15874855156431,2.31749710312862,0,0.28501162743127,2.06086956521739,"80"
"3836",360610253004,0,0,632,1655,6.94864048338369,11.2990936555891,3.56495468277946,27.4320241691843,16.5558912386707,5.1963746223565,77.3413897280967,5.55891238670695,43.7462236,0.9667674,17.8247734,76.4240506329114,23.5759493670886,8.54430379746835,0,50,41.4556962025316,5.49450549450549,1.37362637362637,1.37362637362637,0,1.37362637362637,0,2.74725274725275,1.37362637362637,2.74725274725275,1.37362637362637,0,0,0.039309671541423,0.515217391304348,"104"
"3849",360610261002,0,0,435,1469,5.6501021102791,2.45064669843431,3.4717494894486,19.0605854322668,14.8400272294078,0,98.6385296119809,1.36147038801906,47.5153165,2.7229408,6.6031314,81.8390804597701,18.1609195402299,0,11.4942528735632,55.4022988505747,33.1034482758621,4.01606425702811,6.02409638554217,2.00803212851406,4.01606425702811,0,6.02409638554217,0,4.01606425702811,2.00803212851406,4.01606425702811,10.0401606425703,0,0.0669836670780183,0.515217391304348,"4"
"3884",360610277004,0,0,487,1097,0,4.64904284412033,17.0464904284412,16.5907019143118,18.2315405651778,5.37830446672744,80.2187784867821,3.55515041020966,56.0619872,4.4667274,5.2871468,94.4558521560575,5.54414784394251,0,4.92813141683778,77.2073921971253,17.864476386037,10.4712041884817,10.4712041884817,13.0890052356021,10.4712041884817,15.7068062827225,5.23560209424084,2.61780104712042,0,5.23560209424084,5.23560209424084,10.4712041884817,0,0.142657442703283,0.515217391304348,"3"
"3890",360610279006,0,0,720,2166,0,6.74053554939981,11.6805170821791,12.0036934441367,13.9427516158818,4.01662049861496,84.0258541089566,1.38504155124654,19.0674054,19.4367498,5.1246537,89.7222222222222,10.2777777777778,2.22222222222222,4.16666666666667,74.1666666666667,19.4444444444444,3.55871886120996,3.55871886120996,3.55871886120996,1.77935943060498,3.55871886120996,3.55871886120996,0,0,1.77935943060498,0,7.11743772241993,0,0.00910286949056083,0.515217391304348,"94"
"3898",360610285001,0,0,972,2322,6.76141257536606,6.54608096468562,12.3600344530577,18.260120585702,14.1688199827735,2.32558139534884,90.3100775193798,4.56503014642549,36.3049096,11.3264427,16.9681309,92.2839506172839,7.71604938271605,0,25,60.59670781893,14.40329218107,7.96812749003984,2.65604249667995,6.64010624169987,7.96812749003984,2.65604249667995,3.98406374501992,9.29614873837981,3.98406374501992,6.64010624169987,3.98406374501992,3.98406374501992,0,0.112806953169168,0.515217391304348,"70"
"3914",360610293003,0,0,701,2239,10.4064314426083,0.625279142474319,16.9271996426976,13.0861991960697,11.746315319339,3.84100044662796,88.164359088879,3.30504689593569,41.581063,7.9053149,13.6668155,56.6333808844508,43.3666191155492,0,22.1112696148359,52.0684736091298,25.8202567760342,3.59712230215827,5.39568345323741,3.59712230215827,5.39568345323741,5.39568345323741,5.39568345323741,3.59712230215827,0,0,0,8.99280575539568,0,0.228797489117822,1.0304347826087,"47"
"3923",360610303001,0,0,490,1568,16.1352040816327,9.11989795918367,5.93112244897959,10.4591836734694,8.86479591836735,2.86989795918367,81.5688775510204,1.97704081632653,52.0408163,7.4617347,7.0153061,87.9591836734694,12.0408163265306,0,15.9183673469388,62.0408163265306,22.0408163265306,6.6006600660066,9.9009900990099,6.6006600660066,0,0,9.9009900990099,9.9009900990099,3.3003300330033,13.2013201320132,6.6006600660066,6.6006600660066,0,0.0368174049852219,0.515217391304348,"88"
"3929",360610309001,0,0,1539,3777,5.90415673815197,9.92851469420175,17.2623775483188,10.9081281440297,14.4823934339423,32.777336510458,64.8662960021181,2.38284352660842,50.2546234,8.2819619,3.9935674,15.1397011046134,84.8602988953866,4.1585445094217,7.92722547108512,4.41845354126056,83.4957764782326,0,0,0,0,0,0,0,0,0,0,0,0,0.401137356860457,1.0304347826087,"37"
"3972",360810025001,1,540,568,1016,1.18110236220472,1.47637795275591,5.51181102362205,33.759842519685,19.2913385826772,48.5236220472441,24.2125984251968,31.496062992126,43.503937,6.6929134,6.7913386,88.9084507042253,11.0915492957746,4.75352112676056,5.1056338028169,83.8028169014084,6.33802816901408,12.987012987013,5.56586270871985,1.85528756957328,3.71057513914657,9.27643784786642,7.42115027829314,1.85528756957328,5.56586270871985,3.71057513914657,7.42115027829314,5.56586270871985,1,0.109400982746389,1,"89"
"3973",360810025002,1,462,464,1373,10.924981791697,20.2476329206118,12.9643117261471,12.8914785142025,8.59431900946832,65.98689002185,27.6766205389658,6.33648943918427,43.6999272,6.5549891,3.3503277,76.9396551724138,23.0603448275862,2.58620689655172,15.0862068965517,64.8706896551724,17.4568965517241,10.1694915254237,10.1694915254237,0,10.1694915254237,3.38983050847458,6.77966101694915,10.1694915254237,3.38983050847458,3.38983050847458,13.5593220338983,20.3389830508475,1,0.0874900203587986,1,"90"
"3974",360810025003,1,540,612,984,1.72764227642276,5.48780487804878,7.21544715447155,30.8943089430894,29.369918699187,9.45121951219512,65.3455284552846,32.1138211382114,46.6463415,11.2804878,3.7601626,75.3267973856209,24.6732026143791,5.71895424836601,2.61437908496732,72.5490196078431,19.1176470588235,6.74536256323777,6.74536256323777,1.68634064080944,0,8.43170320404722,8.43170320404722,10.1180438448567,5.05902192242833,1.68634064080944,6.74536256323777,8.43170320404722,1,0.160633517234834,1,"91"
"3975",360810025004,1,528,508,922,1.62689804772234,3.36225596529284,9.6529284164859,19.1973969631236,12.472885032538,36.5509761388286,58.0260303687636,5.42299349240781,47.1800434,19.6312364,3.7960954,84.8425196850394,15.1574803149606,4.7244094488189,6.10236220472441,76.9685039370079,12.2047244094488,10.2739726027397,3.42465753424658,6.84931506849315,0,13.6986301369863,0,3.42465753424658,0,6.84931506849315,3.42465753424658,0,1,0.183731497421463,1,"92"
"3976",360810025005,1,464,578,1115,5.91928251121076,1.61434977578475,3.76681614349776,22.780269058296,13.2735426008969,56.7713004484305,31.8385650224215,11.390134529148,52.1076233,14.7982063,16.5919283,92.3875432525952,7.61245674740484,2.42214532871972,5.36332179930796,83.5640138408305,8.65051903114187,7.46268656716418,7.46268656716418,7.46268656716418,12.4378109452736,17.4129353233831,7.46268656716418,7.46268656716418,2.48756218905473,2.48756218905473,2.48756218905473,9.9502487562189,1,0.360359507048127,1,"93"
"3977",360810025006,1,611,654,1182,5.75296108291032,1.35363790186125,7.27580372250423,14.1285956006768,13.1133671742809,27.6649746192893,56.7681895093063,10.1522842639594,49.323181,3.21489,0,91.8960244648318,8.1039755351682,12.3853211009174,2.29357798165138,80.5810397553517,4.74006116207951,6.2111801242236,24.8447204968944,18.6335403726708,9.3167701863354,15.527950310559,15.527950310559,6.2111801242236,9.3167701863354,9.3167701863354,6.2111801242236,9.3167701863354,1,0.00909301628556696,1,"94"
"4003",360810043001,1,1009,1054,2358,6.70059372349449,9.37234944868533,9.28753180661578,24.8091603053435,10.1357082273113,31.6793893129771,55.0042408821035,15.6064461407973,35.1891203,9.6472588,5.7798555,24.9525616698292,75.0474383301708,6.16698292220114,0.94876660341556,72.2011385199241,20.6831119544592,7.28155339805825,8.49514563106796,8.49514563106796,2.42718446601942,14.5631067961165,4.85436893203883,7.28155339805825,2.42718446601942,2.42718446601942,8.49514563106796,7.28155339805825,1,0.208213895582082,1,"95"
"4011",360810047002,1,1155,1133,2290,2.70742358078603,8.42794759825328,9.56331877729258,17.117903930131,19.0829694323144,41.2663755458515,45.5021834061135,6.50655021834061,33.7117904,7.3799127,12.3144105,23.5657546337158,76.4342453662842,5.38393645189762,1.85348631950574,72.1977052074139,20.5648720211827,8.44390832328106,8.44390832328106,2.41254523522316,7.23763570566948,3.61881785283474,9.65018094089264,9.65018094089264,6.0313630880579,13.2689987937274,4.82509047044632,10.8564535585042,1,0.215663570081971,1,"96"
"4081",360810087001,1,480,402,1060,12.7358490566038,6.69811320754717,5.18867924528302,21.2264150943396,7.73584905660377,58.4905660377358,35.5660377358491,3.11320754716981,29.4339623,20.2830189,0,39.0547263681592,60.9452736318408,0,0,77.363184079602,22.636815920398,26.0586319218241,22.8013029315961,6.51465798045603,22.8013029315961,29.3159609120521,16.2866449511401,13.0293159609121,16.2866449511401,3.25732899022801,22.8013029315961,19.5439739413681,1,0.295196371446128,1,"97"
"4220",360810163002,1,379,366,776,6.18556701030928,3.8659793814433,7.7319587628866,26.8041237113402,32.7319587628866,46.6494845360825,40.8505154639175,8.24742268041237,35.1804124,8.6340206,4.8969072,75.1366120218579,24.8633879781421,14.4808743169399,6.28415300546448,70.7650273224044,8.46994535519126,8.65800865800866,2.16450216450216,6.49350649350649,6.49350649350649,6.49350649350649,2.16450216450216,2.16450216450216,0,8.65800865800866,0,12.987012987013,1,0.0874004905276911,1,"98"
